Datetime,Open,High,Low,Close,Adj Close,Volume
2020-04-30 14:30:00-04:00,178.35000610351562,178.5500030517578,178.2169952392578,178.3000030517578,178.3000030517578,0
2020-04-30 14:35:00-04:00,178.32000732421875,178.32000732421875,177.75999450683594,177.8699951171875,177.8699951171875,312648
2020-04-30 14:40:00-04:00,177.85000610351562,177.88999938964844,177.55999755859375,177.76170349121094,177.76170349121094,409087
2020-04-30 14:45:00-04:00,177.75,178.0800018310547,177.60000610351562,177.75999450683594,177.75999450683594,308384
2020-04-30 14:50:00-04:00,177.772705078125,177.8800048828125,177.52000427246094,177.5800018310547,177.5800018310547,309102
2020-04-30 14:55:00-04:00,177.5800018310547,177.7100067138672,177.36000061035156,177.5399932861328,177.5399932861328,326613
2020-04-30 15:00:00-04:00,177.5500030517578,177.61000061035156,177.4199981689453,177.47500610351562,177.47500610351562,271793
2020-04-30 15:05:00-04:00,177.4499969482422,178.0,177.44540405273438,177.91990661621094,177.91990661621094,392637
2020-04-30 15:10:00-04:00,177.91099548339844,178.0,177.77000427246094,177.86000061035156,177.86000061035156,353953
2020-04-30 15:15:00-04:00,177.8800048828125,178.39999389648438,177.86000061035156,178.22500610351562,178.22500610351562,475099
2020-04-30 15:20:00-04:00,178.22999572753906,178.80999755859375,178.2100067138672,178.72999572753906,178.72999572753906,462155
2020-04-30 15:25:00-04:00,178.72999572753906,178.77999877929688,178.33999633789062,178.57200622558594,178.57200622558594,418170
2020-04-30 15:30:00-04:00,178.5749969482422,178.7259979248047,178.2447967529297,178.25,178.25,407551
2020-04-30 15:35:00-04:00,178.2449951171875,178.32000732421875,177.86000061035156,178.13900756835938,178.13900756835938,393283
2020-04-30 15:40:00-04:00,178.1300048828125,178.39979553222656,177.9499969482422,178.24929809570312,178.24929809570312,513091
2020-04-30 15:45:00-04:00,178.24290466308594,179.05999755859375,177.96380615234375,177.97999572753906,177.97999572753906,688858
2020-04-30 15:50:00-04:00,178.0399932861328,178.99830627441406,177.99000549316406,178.99000549316406,178.99000549316406,1064710
2020-04-30 15:55:00-04:00,178.99000549316406,179.19000244140625,178.8300018310547,179.14500427246094,179.14500427246094,1805872
2020-05-01 09:30:00-04:00,175.7899932861328,177.1300048828125,175.6199951171875,177.10679626464844,177.10679626464844,2063250
2020-05-01 09:35:00-04:00,177.1300048828125,177.27999877929688,176.02000427246094,176.23699951171875,176.23699951171875,736512
2020-05-01 09:40:00-04:00,176.25999450683594,176.63999938964844,175.77999877929688,176.30020141601562,176.30020141601562,861241
2020-05-01 09:45:00-04:00,176.3000030517578,177.64999389648438,176.3000030517578,177.63499450683594,177.63499450683594,874451
2020-05-01 09:50:00-04:00,177.63999938964844,177.8300018310547,177.02000427246094,177.0749969482422,177.0749969482422,532678
2020-05-01 09:55:00-04:00,177.13499450683594,177.61410522460938,177.10000610351562,177.5854949951172,177.5854949951172,393466
2020-05-01 10:00:00-04:00,177.6300048828125,178.1999969482422,177.42999267578125,177.80999755859375,177.80999755859375,690626
2020-05-01 10:05:00-04:00,177.83999633789062,178.48500061035156,177.74000549316406,178.23500061035156,178.23500061035156,615146
2020-05-01 10:10:00-04:00,178.22999572753906,178.22999572753906,177.55999755859375,177.72500610351562,177.72500610351562,521976
2020-05-01 10:15:00-04:00,177.7299041748047,177.72999572753906,177.0500030517578,177.22999572753906,177.22999572753906,450536
2020-05-01 10:20:00-04:00,177.22999572753906,177.64999389648438,176.80999755859375,176.92999267578125,176.92999267578125,516286
2020-05-01 10:25:00-04:00,176.9250030517578,177.4199981689453,176.9199981689453,177.41000366210938,177.41000366210938,456513
2020-05-01 10:30:00-04:00,177.41400146484375,177.52000427246094,177.1300048828125,177.5,177.5,368363
2020-05-01 10:35:00-04:00,177.5,177.8699951171875,177.48019409179688,177.72999572753906,177.72999572753906,340001
2020-05-01 10:40:00-04:00,177.72000122070312,177.88999938964844,177.51010131835938,177.67999267578125,177.67999267578125,339128
2020-05-01 10:45:00-04:00,177.67799377441406,177.9499969482422,177.47999572753906,177.85000610351562,177.85000610351562,333859
2020-05-01 10:50:00-04:00,177.84500122070312,178.3300018310547,177.75999450683594,178.23500061035156,178.23500061035156,550327
2020-05-01 10:55:00-04:00,178.22000122070312,178.63999938964844,178.10000610351562,178.2449951171875,178.2449951171875,658276
2020-05-01 11:00:00-04:00,177.89830017089844,177.90989685058594,177.4600067138672,177.61019897460938,177.61019897460938,473460
2020-05-01 11:05:00-04:00,177.6199951171875,177.72999572753906,177.3800048828125,177.6219024658203,177.6219024658203,302128
2020-05-01 11:10:00-04:00,177.60009765625,177.89999389648438,177.52000427246094,177.86000061035156,177.86000061035156,276372
2020-05-01 11:15:00-04:00,177.85499572753906,177.8582000732422,177.1300048828125,177.17999267578125,177.17999267578125,345622
2020-05-01 11:20:00-04:00,177.19000244140625,177.4199981689453,176.9219970703125,176.94000244140625,176.94000244140625,352613
2020-05-01 11:25:00-04:00,176.94430541992188,177.36000061035156,176.94430541992188,177.07000732421875,177.07000732421875,270580
2020-05-01 11:30:00-04:00,177.05999755859375,177.08999633789062,176.72000122070312,176.8000030517578,176.8000030517578,388555
2020-05-01 11:35:00-04:00,176.81900024414062,177.1363067626953,176.75,177.13429260253906,177.13429260253906,315091
2020-05-01 11:40:00-04:00,177.1300048828125,177.27000427246094,177.02000427246094,177.02000427246094,177.02000427246094,234833
2020-05-01 11:45:00-04:00,177.02999877929688,177.02999877929688,176.38999938964844,176.58999633789062,176.58999633789062,392658
